date_afran,close_afran,date_yaghoot,close_yaghoot,date_goldMofid,close_goldMofid,date_nahal,close_nahal,date_sahar,close_sahar,date_agas,close_agas,date_sarv,close_sarv,date_atlas,close_atlas
20240501,26050,20240501,23055,20240501,104297,20240501,35775,20240501,39878,20240501,137682,20240501,13269.47,20240501,45029
20240505,26073,20240505,23088,20240505,103536,20240505,35662,20240505,39650,20240505,137120,20240505,13215.81,20240505,44822
20240506,26096,20240506,23104,20240506,105281,20240506,35252,20240506,39125,20240506,135196,20240506,13122.15,20240506,44411
20240507,26120,20240507,23121,20240507,103524,20240507,34992,20240507,39042,20240507,135143,20240507,13103.96,20240507,44371
20240508,26164,20240508,23155,20240508,101785,20240508,34292,20240508,38433,20240508,133976,20240508,13085.77,20240508,44318
20240511,26187,20240511,23187,20240511,101024,20240511,32557,20240511,37434,20240511,132962,20240511,12963.92,20240511,43870
20240512,26210,20240512,23204,20240512,99284,20240512,31148,20240512,36380,20240512,131970,20240512,12814.78,20240512,43676
20240513,26233,20240513,23222,20240513,97622,20240513,32146,20240513,37072,20240513,129788,20240513,12677.47,20240513,42886
20240514,26257,20240514,23238,20240514,97693,20240514,31809,20240514,36443,20240514,130075,20240514,12701.11,20240514,42974
20240515,26301,20240515,23272,20240515,98301,20240515,32019,20240515,36581,20240515,130081,20240515,12773.86,20240515,43173
20240518,26324,20240518,23304,20240518,97184,20240518,32815,20240518,37669,20240518,129627,20240518,12706.57,20240518,42700
20240519,26347,20240519,23322,20240519,97376,20240519,33390,20240519,38557,20240519,126228,20240519,12338.28,20240519,41564
20240521,26397,20240521,23389,20240521,97284,20240521,34494,20240521,39059,20240521,126385,20240521,12394.66,20240521,41440
20240525,26467,20240525,23423,20240525,95132,20240525,34070,20240525,39097,20240525,124750,20240525,12250.98,20240525,40998
20240526,26491,20240526,23440,20240526,94452,20240526,33588,20240526,38523,20240526,121862,20240526,12048.19,20240526,40013
20240527,26514,20240527,23455,20240527,95771,20240527,33465,20240527,38436,20240527,122445,20240527,12018.18,20240527,39925
20240528,26538,20240528,23472,20240528,99837,20240528,34084,20240528,39110,20240528,125915,20240528,12283.71,20240528,41359
20240529,26582,20240529,23507,20240529,98881,20240529,33840,20240529,39072,20240529,126944,20240529,12330.09,20240529,42483
20240601,26609,20240601,23540,20240601,96437,20240601,33759,20240601,39219,20240601,124762,20240601,12270.98,20240601,41481
20240602,26656,20240602,23575,20240602,97843,20240602,34559,20240602,40476,20240602,124301,20240602,12077.29,20240602,41147
20240605,26717,20240605,23626,20240605,97612,20240605,34448,20240605,40486,20240605,124350,20240605,12185.5,20240605,40894
20240608,26748,20240608,23660,20240608,96329,20240608,34554,20240608,40297,20240608,122440,20240608,12007.27,20240608,40041
20240609,26772,20240609,23678,20240609,96413,20240609,34234,20240609,39541,20240609,123559,20240609,11975.44,20240609,40365
20240610,26795,20240610,23696,20240610,95365,20240610,34003,20240610,39326,20240610,126468,20240610,12187.32,20240610,41460
20240611,26818,20240611,23713,20240611,95214,20240611,33672,20240611,39418,20240611,125187,20240611,12142.76,20240611,41007
20240612,26865,20240612,23749,20240612,95037,20240612,33314,20240612,38930,20240612,124791,20240612,12120.03,20240612,40482
20240615,26891,20240615,23783,20240615,95355,20240615,33091,20240615,38547,20240615,123661,20240615,12146.4,20240615,40192
20240616,26928,20240616,23802,20240616,95623,20240616,32816,20240616,38589,20240616,123161,20240616,12167.31,20240616,39929
20240618,26965,20240618,23835,20240618,95437,20240618,32518,20240618,38554,20240618,123014,20240618,11953.61,20240618,39818
20240619,27013,20240619,23872,20240619,95554,20240619,31963,20240619,38336,20240619,124831,20240619,12122.76,20240619,40797
20240622,27039,20240622,23907,20240622,96365,20240622,32209,20240622,38525,20240622,124582,20240622,11988.17,20240622,40515
20240623,27062,20240623,23925,20240623,98630,20240623,32005,20240623,38325,20240623,125095,20240623,12075.47,20240623,40495
20240624,27097,20240624,23951,20240624,100741,20240624,32169,20240624,38675,20240624,127200,20240624,12221.88,20240624,41493
20240626,27148,20240626,23996,20240626,99324,20240626,31850,20240626,38425,20240626,129293,20240626,12320.09,20240626,42026
20240629,27175,20240629,24030,20240629,100487,20240629,31778,20240629,38096,20240629,129819,20240629,12294.63,20240629,41640
20240630,27200,20240630,24048,20240630,103158,20240630,31881,20240630,37770,20240630,126797,20240630,12169.13,20240630,40872
20240701,27225,20240701,24067,20240701,102179,20240701,32424,20240701,37708,20240701,128131,20240701,12249.16,20240701,41252
20240702,27250,20240702,24084,20240702,102420,20240702,32118,20240702,37660,20240702,130733,20240702,12387.38,20240702,41756
20240703,27293,20240703,24120,20240703,100541,20240703,31753,20240703,37689,20240703,131149,20240703,12495.6,20240703,41962
20240706,27319,20240706,24155,20240706,96342,20240706,32151,20240706,38109,20240706,140778,20240706,13553.19,20240706,45640
20240707,27343,20240707,24174,20240707,98411,20240707,31603,20240707,38058,20240707,136018,20240707,13369.5,20240707,44533
20240708,27368,20240708,24192,20240708,97564,20240708,32150,20240708,38546,20240708,136186,20240708,13176.71,20240708,43731
20240709,27392,20240709,24210,20240709,96044,20240709,32126,20240709,38359,20240709,136126,20240709,13137.61,20240709,43475
20240710,27435,20240710,24246,20240710,96212,20240710,31814,20240710,38134,20240710,135500,20240710,13019.39,20240710,43187
20240713,27462,20240713,24281,20240713,95564,20240713,31790,20240713,38154,20240713,135986,20240713,12967.56,20240713,43202
20240714,27517,20240714,24317,20240714,96776,20240714,31962,20240714,38629,20240714,136423,20240714,12997.57,20240714,43340
20240717,27571,20240717,24371,20240717,97791,20240717,32115,20240717,38523,20240717,137280,20240717,12973.01,20240717,43338
20240720,27598,20240720,24407,20240720,96214,20240720,32274,20240720,38415,20240720,136017,20240720,12984.83,20240720,43185
20240721,27622,20240721,24426,20240721,96724,20240721,32031,20240721,37808,20240721,134909,20240721,12801.14,20240721,42799
20240722,27646,20240722,24444,20240722,96547,20240722,32128,20240722,38182,20240722,135332,20240722,12758.4,20240722,42800
20240723,27670,20240723,24461,20240723,97809,20240723,32186,20240723,38261,20240723,136957,20240723,12873.89,20240723,43026
20240724,27716,20240724,24498,20240724,98173,20240724,32209,20240724,38107,20240724,136871,20240724,12899.35,20240724,43871
20240727,27744,20240727,24533,20240727,98733,20240727,32098,20240727,38334,20240727,136958,20240727,12819.33,20240727,43409
20240729,27799,20240729,24571,20240729,100744,20240729,32398,20240729,38609,20240729,135426,20240729,12601.99,20240729,42930
20240730,27823,20240730,24589,20240730,101420,20240730,33024,20240730,39203,20240730,134350,20240730,12435.58,20240730,42581
20240731,27869,20240731,24625,20240731,103663,20240731,33204,20240731,39058,20240731,127973,20240731,12015.45,20240731,40892
20240803,27896,20240803,24662,20240803,106042,20240803,32859,20240803,38879,20240803,122683,20240803,11912.69,20240803,40080
20240804,27920,20240804,24680,20240804,104030,20240804,33389,20240804,39327,20240804,124246,20240804,11998.17,20240804,40550
20240805,27945,20240805,24698,20240805,104602,20240805,33046,20240805,39423,20240805,124738,20240805,11896.32,20240805,40387
20240806,27970,20240806,24716,20240806,105389,20240806,32684,20240806,38821,20240806,124770,20240806,11914.51,20240806,40425
20240810,28053,20240810,24790,20240810,102643,20240810,32441,20240810,38556,20240810,126834,20240810,12026.36,20240810,40930
20240811,28077,20240811,24808,20240811,100572,20240811,32469,20240811,38386,20240811,127102,20240811,11988.17,20240811,40854
20240812,28101,20240812,24827,20240812,101824,20240812,32171,20240812,38333,20240812,126551,20240812,11904.51,20240812,40194
20240813,28125,20240813,24845,20240813,101098,20240813,31822,20240813,38246,20240813,126004,20240813,11795.38,20240813,40084
20240814,28172,20240814,24882,20240814,100984,20240814,31793,20240814,38235,20240814,128524,20240814,12030,20240814,40875
20240817,28199,20240817,24918,20240817,100726,20240817,31838,20240817,37933,20240817,131074,20240817,12030,20240817,41691
20240818,28223,20240818,24937,20240818,100127,20240818,31603,20240818,38072,20240818,133666,20240818,12030,20240818,42454
20240819,28248,20240819,24956,20240819,102119,20240819,31325,20240819,38045,20240819,131431,20240819,12200,20240819,42054
20240820,28273,20240820,24974,20240820,102566,20240820,31011,20240820,37545,20240820,131049,20240820,12160,20240820,41490
20240821,28320,20240821,25012,20240821,102274,20240821,30860,20240821,37065,20240821,132394,20240821,12230,20240821,41855
20240824,28363,20240824,25058,20240824,102819,20240824,31619,20240824,37751,20240824,135019,20240824,12440,20240824,42656
20240826,28405,20240826,25086,20240826,104259,20240826,32521,20240826,38234,20240826,133802,20240826,12370,20240826,42345
20240827,28431,20240827,25105,20240827,103264,20240827,32907,20240827,38106,20240827,134348,20240827,12410,20240827,42383
20240828,28479,20240828,25142,20240828,103521,20240828,32556,20240828,37732,20240828,136313,20240828,12530,20240828,42910
20240831,28507,20240831,25178,20240831,103836,20240831,32785,20240831,38609,20240831,139039,20240831,12780,20240831,43767
20240901,28559,20240901,25207,20240901,104484,20240901,32752,20240901,38818,20240901,137743,20240901,12670,20240901,43330
20240903,28633,20240903,25263,20240903,104820,20240903,32173,20240903,38404,20240903,136702,20240903,12580,20240903,43046
20240907,28661,20240907,25308,20240907,104029,20240907,32113,20240907,38624,20240907,136494,20240907,12540,20240907,43139
20240908,28686,20240908,25327,20240908,103564,20240908,32072,20240908,38302,20240908,135445,20240908,12390,20240908,42547
20240909,28712,20240909,25346,20240909,103745,20240909,32386,20240909,38538,20240909,137497,20240909,12540,20240909,43306
20240910,28739,20240910,25365,20240910,104053,20240910,32048,20240910,38408,20240910,136794,20240910,12520,20240910,43026
20240911,28778,20240911,25402,20240911,104803,20240911,32102,20240911,38336,20240911,136340,20240911,12510,20240911,42557
20240914,28814,20240914,25440,20240914,106197,20240914,31900,20240914,38205,20240914,135726,20240914,12450,20240914,42476
20240915,28840,20240915,25458,20240915,105497,20240915,31997,20240915,38482,20240915,134918,20240915,12440,20240915,42461
20240916,28865,20240916,25478,20240916,105842,20240916,31902,20240916,38397,20240916,136009,20240916,12510,20240916,42847
20240917,28890,20240917,25497,20240917,106496,20240917,31823,20240917,38410,20240917,138321,20240917,12740,20240917,43318
20240918,28967,20240918,25545,20240918,107377,20240918,31799,20240918,37933,20240918,139287,20240918,12800,20240918,43395
20240922,28992,20240922,25591,20240922,109328,20240922,31915,20240922,38004,20240922,138878,20240922,12810,20240922,43237
20240923,29017,20240923,25612,20240923,110905,20240923,32134,20240923,38073,20240923,141249,20240923,12990,20240923,43699
20240924,29042,20240924,25631,20240924,113377,20240924,32094,20240924,38099,20240924,145068,20240924,13330,20240924,44741
20240925,29083,20240925,25671,20240925,111573,20240925,32320,20240925,38340,20240925,144245,20240925,13200,20240925,44472
20240928,29120,20240928,25711,20240928,116321,20240928,33524,20240928,39821,20240928,142803,20240928,13070,20240928,44028
20240929,29145,20240929,25730,20240929,113569,20240929,33137,20240929,39672,20240929,141394,20240929,13120,20240929,43592
20240930,29171,20240930,25750,20240930,113876,20240930,33317,20240930,40356,20240930,140283,20240930,13010,20240930,43361
20241001,29197,20241001,25770,20241001,115264,20241001,34049,20241001,43214,20241001,138937,20241001,12910,20241001,42950
20241002,29237,20241002,25810,20241002,116812,20241002,35225,20241002,45891,20241002,137550,20241002,12790,20241002,42523
20241005,29269,20241005,25849,20241005,117393,20241005,34357,20241005,44828,20241005,136248,20241005,12670,20241005,42122
20241006,29294,20241006,25869,20241006,121932,20241006,34626,20241006,43843,20241006,134889,20241006,12550,20241006,41701
20241007,29320,20241007,25890,20241007,120021,20241007,33660,20241007,41556,20241007,135618,20241007,12470,20241007,41728
20241008,29345,20241008,25910,20241008,118077,20241008,33998,20241008,41639,20241008,136893,20241008,12560,20241008,42144
20241009,29385,20241009,25949,20241009,117207,20241009,33285,20241009,40925,20241009,137828,20241009,12620,20241009,42408
20241012,29422,20241012,25988,20241012,117340,20241012,33136,20241012,40488,20241012,140958,20241012,12890,20241012,43334
20241013,29448,20241013,26010,20241013,118424,20241013,33507,20241013,40755,20241013,142911,20241013,13080,20241013,43638
20241014,29474,20241014,26030,20241014,120692,20241014,34361,20241014,41309,20241014,139943,20241014,12840,20241014,42673
20241015,29500,20241015,26050,20241015,119889,20241015,34053,20241015,41485,20241015,137001,20241015,12480,20241015,42125
20241016,29540,20241016,26090,20241016,121864,20241016,34045,20241016,41076,20241016,138074,20241016,12530,20241016,42550
20241019,29577,20241019,26129,20241019,124975,20241019,34546,20241019,41443,20241019,136029,20241019,12620,20241019,41984
20241020,29605,20241020,26149,20241020,127811,20241020,35059,20241020,41810,20241020,133511,20241020,12310,20241020,41280
20241021,29634,20241021,26170,20241021,127996,20241021,34340,20241021,40558,20241021,134231,20241021,12320,20241021,41662
20241022,29663,20241022,26191,20241022,128248,20241022,34174,20241022,40296,20241022,134030,20241022,12220,20241022,41389
20241023,29704,20241023,26231,20241023,131304,20241023,33356,20241023,39642,20241023,131402,20241023,11980,20241023,40509
20241026,29745,20241026,26270,20241026,120961,20241026,32300,20241026,38902,20241026,135344,20241026,12330,20241026,41724
20241027,29774,20241027,26292,20241027,123584,20241027,32501,20241027,39474,20241027,139404,20241027,12690,20241027,42975
20241028,29805,20241028,26312,20241028,127405,20241028,32976,20241028,40295,20241028,142862,20241028,12920,20241028,44174
20241029,29831,20241029,26332,20241029,132021,20241029,33064,20241029,40882,20241029,139261,20241029,12710,20241029,43531
20241030,29874,20241030,26373,20241030,132934,20241030,32868,20241030,40491,20241030,141149,20241030,12800,20241030,43498
20241102,29913,20241102,26413,20241102,131141,20241102,32205,20241102,39523,20241102,141033,20241102,12840,20241102,44002
20241103,29939,20241103,26433,20241103,134801,20241103,32485,20241103,39660,20241103,136878,20241103,12520,20241103,42781
20241104,29965,20241104,26454,20241104,131104,20241104,31834,20241104,38773,20241104,136492,20241104,12440,20241104,42896
20241105,29991,20241105,26474,20241105,129388,20241105,31447,20241105,38562,20241105,138932,20241105,12710,20241105,43659
20241106,30035,20241106,26515,20241106,132972,20241106,31746,20241106,39047,20241106,136495,20241106,12590,20241106,43062
20241109,30075,20241109,26556,20241109,129372,20241109,31950,20241109,39319,20241109,140544,20241109,12960,20241109,44341
20241110,30101,20241110,26577,20241110,125110,20241110,31968,20241110,39134,20241110,144760,20241110,13240,20241110,45546
20241111,30127,20241111,26597,20241111,120047,20241111,31193,20241111,38088,20241111,144417,20241111,13160,20241111,45174
20241112,30153,20241112,26618,20241112,121907,20241112,30184,20241112,37616,20241112,143755,20241112,13140,20241112,44812
20241113,30198,20241113,26659,20241113,124832,20241113,30847,20241113,38220,20241113,144883,20241113,13300,20241113,45263
20241116,30238,20241116,26699,20241116,123240,20241116,30600,20241116,38158,20241116,148973,20241116,13680,20241116,46574
20241117,30264,20241117,26719,20241117,123298,20241117,29999,20241117,37598,20241117,147328,20241117,13690,20241117,46658
20241118,30290,20241118,26741,20241118,123885,20241118,29935,20241118,37695,20241118,150527,20241118,13990,20241118,47776
20241119,30316,20241119,26762,20241119,127229,20241119,30290,20241119,38462,20241119,149525,20241119,13880,20241119,47611
20241120,30361,20241120,26803,20241120,130199,20241120,30400,20241120,39717,20241120,147324,20241120,13740,20241120,47245
20241123,30400,20241123,26844,20241123,133450,20241123,30728,20241123,39911,20241123,150854,20241123,13970,20241123,48249
20241124,30426,20241124,26865,20241124,130659,20241124,30740,20241124,39131,20241124,155260,20241124,14370,20241124,49654
20241125,30452,20241125,26886,20241125,128038,20241125,30718,20241125,38523,20241125,159792,20241125,14780,20241125,51136
20241126,30478,20241126,26906,20241126,128268,20241126,30930,20241126,38588,20241126,157696,20241126,14680,20241126,51007
20241127,30523,20241127,26948,20241127,129032,20241127,30805,20241127,37965,20241127,157827,20241127,14750,20241127,50791
20241130,30562,20241130,26972,20241130,131966,20241130,30897,20241130,38405,20241130,156000,20241130,14610,20241130,50269
20241201,30588,20241201,26997,20241201,130014,20241201,30638,20241201,38247,20241201,154812,20241201,14480,20241201,50226
20241202,30614,20241202,27024,20241202,131157,20241202,30473,20241202,38195,20241202,159343,20241202,14900,20241202,51673
20241203,30643,20241203,27050,20241203,132372,20241203,30566,20241203,38135,20241203,161827,20241203,15170,20241203,52456
20241204,30690,20241204,27092,20241204,132878,20241204,30342,20241204,38180,20241204,161986,20241204,15280,20241204,52294
20241207,30731,20241207,27118,20241207,132169,20241207,30124,20241207,38027,20241207,158760,20241207,14960,20241207,51182
20241208,30760,20241208,27144,20241208,133669,20241208,29837,20241208,37826,20241208,158040,20241208,14970,20241208,51211
20241209,30789,20241209,27170,20241209,134394,20241209,30451,20241209,38755,20241209,162767,20241209,15410,20241209,52739
20241210,30818,20241210,27196,20241210,136129,20241210,30333,20241210,38523,20241210,164289,20241210,15510,20241210,53062
20241211,30864,20241211,27238,20241211,140085,20241211,31859,20241211,39530,20241211,166759,20241211,15690,20241211,53355
20241214,30905,20241214,27264,20241214,143487,20241214,33680,20241214,41291,20241214,171761,20241214,16160,20241214,54955
20241215,30934,20241215,27291,20241215,143723,20241215,32883,20241215,40468,20241215,176586,20241215,16600,20241215,56603
20241216,30963,20241216,27317,20241216,145942,20241216,32079,20241216,39399,20241216,177309,20241216,16510,20241216,57073
20241217,30992,20241217,27344,20241217,147496,20241217,32538,20241217,39761,20241217,173356,20241217,16280,20241217,55804
20241218,31038,20241218,27386,20241218,145018,20241218,31747,20241218,39103,20241218,171358,20241218,16140,20241218,55310
20241221,31082,20241221,27412,20241221,140492,20241221,31935,20241221,39024,20241221,176479,20241221,16620,20241221,56966
20241222,31111,20241222,27439,20241222,138566,20241222,31585,20241222,38400,20241222,176508,20241222,16710,20241222,57403
20241223,31140,20241223,27465,20241223,143032,20241223,31137,20241223,38530,20241223,178097,20241223,16940,20241223,58173
20241224,31171,20241224,27492,20241224,143578,20241224,30847,20241224,38195,20241224,181576,20241224,17370,20241224,59646
20241225,31217,20241225,27534,20241225,141890,20241225,30370,20241225,38187,20241225,178996,20241225,17200,20241225,59495
20241228,31260,20241228,27561,20241228,145024,20241228,30737,20241228,38810,20241228,180131,20241228,17210,20241228,58765
20241229,31287,20241229,27587,20241229,142115,20241229,30719,20241229,38588,20241229,177005,20241229,16740,20241229,58022
20241230,31314,20241230,27614,20241230,140956,20241230,31309,20241230,38673,20241230,175220,20241230,16570,20241230,57493
20241231,31341,20241231,27641,20241231,142383,20241231,31143,20241231,38265,20241231,177576,20241231,16730,20241231,58549
20250101,31387,20250101,27683,20250101,142182,20250101,30741,20250101,38043,20250101,180321,20250101,16950,20250101,59161
20250104,31431,20250104,27709,20250104,140164,20250104,30653,20250104,38115,20250104,185605,20250104,17450,20250104,60771
20250105,31459,20250105,27737,20250105,139942,20250105,30490,20250105,37885,20250105,185783,20250105,17240,20250105,60978
20250106,31486,20250106,27762,20250106,139056,20250106,30596,20250106,38015,20250106,186772,20250106,17260,20250106,60859
20250107,31515,20250107,27789,20250107,141408,20250107,30807,20250107,38272,20250107,191643,20250107,17590,20250107,62318
20250108,31563,20250108,27833,20250108,143499,20250108,31406,20250108,38596,20250108,194058,20250108,17620,20250108,63164
20250111,31611,20250111,27869,20250111,147393,20250111,31892,20250111,38952,20250111,191606,20250111,17330,20250111,62743
20250112,31639,20250112,27905,20250112,146401,20250112,32797,20250112,39946,20250112,186361,20250112,16930,20250112,61410
20250113,31686,20250113,27941,20250113,147673,20250113,33416,20250113,40342,20250113,189399,20250113,17090,20250113,62314
20250115,31742,20250115,27983,20250115,146295,20250115,34182,20250115,40985,20250115,190901,20250115,17410,20250115,62528
20250118,31796,20250118,28011,20250118,145781,20250118,33411,20250118,40418,20250118,186492,20250118,17110,20250118,60802
20250119,31825,20250119,28037,20250119,146747,20250119,33055,20250119,40426,20250119,187396,20250119,17260,20250119,60727
20250120,31853,20250120,28065,20250120,147480,20250120,32719,20250120,39876,20250120,184384,20250120,17070,20250120,59992
20250121,31881,20250121,28092,20250121,150171,20250121,33213,20250121,40162,20250121,184853,20250121,16870,20250121,59917
20250122,31927,20250122,28134,20250122,154383,20250122,34055,20250122,40809,20250122,190310,20250122,17370,20250122,61712
20250125,31971,20250125,28167,20250125,157199,20250125,34501,20250125,41426,20250125,192610,20250125,17420,20250125,61985
20250126,31999,20250126,28195,20250126,158147,20250126,35398,20250126,42827,20250126,191324,20250126,17300,20250126,61502
20250127,32051,20250127,28236,20250127,157419,20250127,35471,20250127,43208,20250127,190340,20250127,17190,20250127,60957
20250129,32113,20250129,28295,20250129,156666,20250129,34956,20250129,42661,20250129,191714,20250129,17160,20250129,61217
20250201,32151,20250201,28323,20250201,160120,20250201,34892,20250201,42387,20250201,187365,20250201,16920,20250201,60455
20250202,32180,20250202,28351,20250202,162633,20250202,34593,20250202,42156,20250202,188388,20250202,17070,20250202,60732
20250203,32208,20250203,28379,20250203,163352,20250203,35255,20250203,43211,20250203,188608,20250203,17100,20250203,60804
20250204,32236,20250204,28407,20250204,163712,20250204,35064,20250204,42874,20250204,192109,20250204,17330,20250204,61515
20250205,32280,20250205,28451,20250205,168849,20250205,35048,20250205,42831,20250205,189618,20250205,17160,20250205,61306
20250209,32353,20250209,28523,20250209,185418,20250209,36863,20250209,44817,20250209,194309,20250209,17330,20250209,61788
20250211,32412,20250211,28565,20250211,181346,20250211,37082,20250211,44842,20250211,189898,20250211,16940,20250211,60949
20250215,32499,20250215,28638,20250215,184158,20250215,37132,20250215,44969,20250215,184208,20250215,16510,20250215,59529
20250216,32536,20250216,28667,20250216,182999,20250216,36664,20250216,44315,20250216,178822,20250216,16030,20250216,58999
20250217,32573,20250217,28695,20250217,185706,20250217,36251,20250217,43599,20250217,181517,20250217,16290,20250217,59737
20250218,32608,20250218,28724,20250218,190168,20250218,36020,20250218,43328,20250218,183046,20250218,16420,20250218,59934
20250219,32653,20250219,28769,20250219,199082,20250219,36955,20250219,44180,20250219,183779,20250219,16470,20250219,60320
20250222,32692,20250222,28798,20250222,208528,20250222,37516,20250222,44657,20250222,181978,20250222,16580,20250222,59822
20250223,32731,20250223,28826,20250223,199672,20250223,36648,20250223,43889,20250223,185873,20250223,16870,20250223,60529
20250224,32769,20250224,28855,20250224,200596,20250224,36169,20250224,43507,20250224,190141,20250224,17240,20250224,62107
20250225,32807,20250225,28882,20250225,192928,20250225,36144,20250225,43438,20250225,191405,20250225,17290,20250225,62541
20250226,32852,20250226,28929,20250226,196787,20250226,36213,20250226,43287,20250226,188332,20250226,17200,20250226,61347
20250301,32892,20250301,28958,20250301,187772,20250301,35874,20250301,42803,20250301,188958,20250301,17370,20250301,61277
20250302,32927,20250302,28987,20250302,185625,20250302,35514,20250302,42585,20250302,189815,20250302,17470,20250302,61429
20250303,32962,20250303,29015,20250303,180915,20250303,34809,20250303,41802,20250303,184121,20250303,17000,20250303,59595
20250304,32997,20250304,29044,20250304,184352,20250304,34576,20250304,41587,20250304,183416,20250304,17090,20250304,59640
20250305,33037,20250305,29090,20250305,180296,20250305,34022,20250305,40898,20250305,181922,20250305,16970,20250305,59053
20250308,33077,20250308,29118,20250308,187988,20250308,34126,20250308,40797,20250308,178097,20250308,16800,20250308,57868
20250309,33112,20250309,29148,20250309,193836,20250309,34491,20250309,41213,20250309,173370,20250309,16370,20250309,56913
20250310,33147,20250310,29178,20250310,192482,20250310,34406,20250310,40677,20250310,176001,20250310,16590,20250310,57524
20250311,33182,20250311,29207,20250311,190389,20250311,35206,20250311,41318,20250311,174390,20250311,16470,20250311,57409
20250312,33222,20250312,29256,20250312,189512,20250312,35164,20250312,41184,20250312,175118,20250312,16460,20250312,57615
20250315,33263,20250315,29287,20250315,189811,20250315,34840,20250315,41088,20250315,180298,20250315,16890,20250315,59253
20250316,33301,20250316,29317,20250316,195507,20250316,35066,20250316,41407,20250316,179356,20250316,16860,20250316,59025
20250317,33333,20250317,29348,20250317,207309,20250317,36348,20250317,43396,20250317,178324,20250317,16850,20250317,58397
20250318,33442,20250318,29461,20250318,222502,20250318,37381,20250318,44718,20250318,173298,20250318,16660,20250318,57391
20250325,33559,20250325,29553,20250325,218976,20250325,37191,20250325,44591,20250325,178451,20250325,17140,20250325,59070
20250326,33598,20250326,29603,20250326,226735,20250326,37587,20250326,45100,20250326,181312,20250326,17220,20250326,59638
20250329,33666,20250329,29634,20250329,241248,20250329,38291,20250329,46077,20250329,180997,20250329,17300,20250329,59784
20250330,33765,20250330,29757,20250330,236934,20250330,38088,20250330,45382,20250330,184960,20250330,17660,20250330,60744
